,动画,番剧,国创,音乐,舞蹈,游戏,娱乐,生活,鬼畜,影视,放映厅,时尚,广告,科技,数码
2013年10月12日,90488,12615,672,94394,10326,139769,74,64768,13409,1213,1468,0,140,6197,946
2013年10月13日,90646,12638,672,94572,10337,140107,76,64832,13426,1213,1468,0,140,6215,946
2013年10月14日,90760,12661,674,94716,10360,140394,76,64905,13433,1215,1468,0,140,6230,946
2013年10月15日,90854,12671,674,94836,10380,140658,76,64989,13437,1216,1470,0,140,6247,946
2013年10月16日,90932,12680,674,94981,10400,140932,76,65073,13443,1217,1472,0,141,6263,946
2013年10月17日,91021,12693,676,95084,10410,141231,76,65128,13451,1219,1473,0,141,6278,946
2013年10月18日,91118,12718,677,95184,10422,141570,76,65216,13460,1219,1474,0,141,6300,946
2013年10月19日,91264,12724,677,95369,10432,141899,76,65311,13474,1219,1474,0,141,6325,946
2013年10月20日,91423,12758,677,95579,10442,142244,76,65395,13493,1219,1476,0,141,6348,946
2013年10月21日,91514,12777,677,95692,10457,142536,76,65471,13505,1222,1478,0,141,6376,946
2013年10月22日,91593,12790,677,95781,10466,142778,76,65524,13508,1222,1479,0,144,6398,946
2013年10月23日,91698,12795,678,95921,10476,143071,76,65608,13519,1223,1480,0,145,6423,946
2013年10月24日,91803,12805,682,96036,10496,143319,76,65674,13529,1225,1481,0,145,6448,946
2013年10月25日,91907,12824,683,96162,10514,143656,76,65759,13538,1226,1481,0,146,6469,946
2013年10月26日,92070,12833,683,96353,10529,144018,76,65843,13548,1227,1483,0,146,6487,946
2013年10月27日,92204,12862,683,96508,10550,144341,77,65929,13566,1228,1485,0,146,6508,946
2013年10月28日,92291,12883,686,96627,10564,144629,77,65992,13576,1229,1485,0,146,6535,946
2013年10月29日,92367,12894,687,96732,10580,144871,77,66059,13585,1230,1486,0,146,6553,946
2013年10月30日,92465,12902,693,96851,10592,145184,77,66131,13596,1230,1490,0,147,6563,949
2013年10月31日,92564,12912,694,96987,10617,145485,81,66184,13605,1235,1493,0,147,6580,952
2013年11月01日,92650,12932,694,97133,10634,145765,85,66254,13614,1239,1494,0,147,6593,959
2013年11月02日,92773,12940,694,97286,10656,146121,91,66330,13632,1246,1498,0,147,6622,965
2013年11月03日,92910,12958,696,97481,10673,146467,96,66393,13652,1257,1501,0,147,6654,967
2013年11月04日,92999,12969,699,97584,10694,146744,107,66454,13661,1267,1502,0,148,6665,970
2013年11月05日,93095,12986,700,97705,10710,147071,122,66508,13672,1277,1504,0,148,6680,976
2013年11月06日,93198,12997,700,97815,10723,147344,130,66564,13685,1283,1504,0,148,6695,979
2013年11月07日,93290,13009,702,97924,10732,147612,137,66617,13693,1295,1504,0,148,6709,989
2013年11月08日,93397,13028,703,98047,10747,147952,145,66680,13701,1302,1506,0,148,6726,992
2013年11月09日,93534,13034,703,98237,10766,148336,151,66744,13711,1313,1506,0,148,6741,997
2013年11月10日,93715,13058,703,98461,10786,148732,159,66840,13739,1329,1508,0,148,6775,1004
2013年11月11日,93844,13077,710,98655,10807,149071,165,66912,13753,1346,1509,0,148,6791,1007
2013年11月12日,93947,13089,713,98775,10818,149346,173,66985,13763,1361,1512,0,150,6798,1008
2013年11月13日,94049,13103,714,98882,10828,149652,177,67046,13774,1372,1512,0,150,6812,1011
2013年11月14日,94130,13114,715,99005,10843,149930,180,67078,13783,1382,1513,0,150,6826,1016
2013年11月15日,94214,13129,716,99125,10860,150281,185,67136,13793,1398,1516,0,150,6841,1020
2013年11月16日,94331,13143,717,99295,10877,150666,188,67203,13808,1414,1518,0,150,6875,1023
2013年11月17日,94478,13169,717,99482,10890,151006,193,67272,13827,1426,1522,0,150,6895,1026
2013年11月18日,94581,13187,717,99592,10907,151319,197,67341,13848,1438,1524,0,150,6922,1029
2013年11月19日,94698,13204,719,99708,10922,151623,200,67402,13854,1449,1526,0,150,6936,1034
2013年11月20日,94810,13217,719,99830,10938,151908,205,67451,13859,1455,1529,0,150,6948,1036
2013年11月21日,94917,13227,720,99929,10950,152206,209,67513,13864,1465,1530,0,150,6971,1041
2013年11月22日,95014,13244,728,100063,10968,152541,212,67563,13874,1476,1532,0,150,6988,1043
2013年11月23日,95145,13252,728,100233,10984,152920,224,67624,13892,1489,1536,0,150,7009,1052
2013年11月24日,95293,13279,729,100390,10995,153286,232,67687,13909,1498,1543,1,152,7035,1057
2013年11月25日,95390,13303,729,100531,11018,153588,237,67755,13918,1515,1546,1,152,7055,1059
2013年11月26日,95529,13321,730,100624,11028,153860,247,67817,13932,1523,1549,1,154,7068,1060
2013年11月27日,95620,13334,731,100749,11042,154131,250,67878,13935,1527,1553,1,155,7086,1067
2013年11月28日,95715,13346,733,100851,11058,154368,256,67936,13938,1530,1555,3,155,7102,1069
2013年11月29日,95799,13356,736,100966,11085,154679,263,68012,13948,1544,1562,4,155,7118,1069
2013年11月30日,95920,13368,736,101147,11099,154990,268,68075,13958,1557,1565,4,155,7138,1075
2013年12月01日,96047,13396,736,101305,11119,155375,277,68159,13987,1568,1568,4,157,7172,1080
2013年12月02日,96143,13415,737,101430,11137,155689,283,68225,13996,1590,1572,4,157,7185,1082
2013年12月03日,96237,13432,740,101533,11160,155950,286,68287,14012,1601,1575,4,157,7208,1084
2013年12月04日,96322,13449,740,101638,11173,156214,296,68363,14023,1611,1578,4,157,7221,1089
2013年12月05日,96427,13458,741,101742,11193,156537,300,68419,14033,1622,1581,4,157,7238,1092
2013年12月06日,96530,13476,745,101886,11219,156840,307,68490,14047,1632,1585,4,157,7265,1098
2013年12月07日,96643,13485,746,102046,11236,157158,313,68582,14067,1640,1587,4,162,7286,1106
2013年12月08日,96763,13510,749,102181,11255,157534,317,68658,14081,1651,1587,4,162,7310,1108
2013年12月09日,96871,13525,750,102309,11271,157815,323,68737,14090,1672,1590,4,162,7324,1114
2013年12月10日,96953,13545,750,102428,11284,158084,336,68791,14105,1678,1595,4,162,7340,1115
2013年12月11日,97042,13557,750,102549,11297,158384,346,68864,14113,1689,1601,4,162,7359,1118
2013年12月12日,97118,13567,750,102641,11318,158634,355,68922,14114,1704,1605,4,162,7372,1120
2013年12月13日,97217,13589,751,102774,11334,158946,370,69004,14127,1719,1608,4,162,7397,1121
2013年12月14日,97355,13604,751,102933,11346,159280,377,69064,14150,1728,1613,4,162,7417,1127
2013年12月15日,97475,13630,752,103095,11351,159589,381,69146,14171,1744,1616,4,162,7432,1134
2013年12月16日,97552,13642,752,103210,11367,159858,383,69218,14180,1760,1622,4,162,7450,1137
2013年12月17日,97637,13656,753,103324,11382,160156,387,69300,14191,1769,1626,4,162,7465,1137
2013年12月18日,97708,13682,753,103456,11396,160441,394,69364,14201,1779,1630,4,162,7483,1138
2013年12月19日,97788,13696,755,103561,11418,160722,397,69434,14214,1799,1636,4,163,7495,1140
2013年12月20日,97889,13733,757,103710,11444,161060,405,69507,14232,1817,1638,4,163,7510,1148
2013年12月21日,98023,13746,758,103872,11458,161393,407,69574,14256,1833,1642,4,165,7535,1161
2013年12月22日,98200,13772,759,104018,11468,161726,408,69655,14274,1851,1647,4,169,7557,1165
2013年12月23日,98299,13789,761,104127,11481,161989,414,69709,14290,1868,1649,4,170,7573,1165
2013年12月24日,98437,13803,764,104293,11532,162290,422,69792,14299,1877,1652,4,170,7587,1167
2013年12月25日,98571,13816,768,104438,11584,162580,427,69879,14314,1890,1656,4,170,7604,1171
2013年12月26日,98669,13829,770,104546,11598,162845,431,69952,14321,1899,1659,4,170,7626,1178
2013年12月27日,98774,13852,773,104681,11618,163124,434,70015,14338,1913,1661,4,171,7638,1182
2013年12月28日,98903,13866,778,104834,11640,163410,440,70109,14361,1929,1665,5,172,7659,1187
2013年12月29日,99025,13901,780,104986,11652,163669,446,70175,14374,1947,1669,5,172,7668,1194
2013年12月30日,99138,13919,781,105109,11672,163931,452,70249,14379,1963,1672,5,172,7690,1199
2013年12月31日,99284,13934,783,105260,11706,164248,456,70349,14393,1982,1675,5,172,7714,1203
2014年01月01日,99442,13951,785,105462,11735,164589,471,70414,14413,2000,1682,5,173,7736,1214
2014年01月02日,99548,13959,787,105594,11754,164862,475,70484,14425,2011,1686,5,173,7751,1215
2014年01月03日,99652,13966,787,105712,11770,165128,483,70529,14438,2029,1687,5,173,7771,1217
2014年01月04日,99769,13980,792,105843,11789,165411,490,70614,14453,2048,1690,5,173,7787,1220
2014年01月05日,99885,14003,793,105997,11810,165695,494,70684,14470,2056,1692,6,173,7813,1223
2014年01月06日,99974,14019,796,106128,11840,165960,501,70757,14481,2064,1700,6,173,7843,1227
2014年01月07日,100046,14035,797,106224,11854,166225,509,70829,14497,2074,1703,7,173,7857,1233
2014年01月08日,100119,14043,798,106343,11871,166493,515,70890,14512,2092,1704,8,174,7873,1238
2014年01月09日,100196,14053,801,106472,11882,166764,522,70961,14526,2111,1707,8,174,7889,1241
2014年01月10日,100265,14074,802,106618,11899,167081,530,71035,14550,2128,1709,9,174,7909,1246
2014年01月11日,100369,14081,805,106812,11909,167419,537,71129,14565,2141,1712,9,174,7925,1253
2014年01月12日,100469,14105,807,106997,11929,167743,548,71210,14589,2159,1717,9,175,7959,1260
2014年01月13日,100569,14118,809,107137,11949,168062,554,71282,14609,2171,1721,9,175,7985,1266
2014年01月14日,100658,14131,810,107270,11978,168366,566,71371,14620,2181,1723,9,175,8005,1270
2014年01月15日,100748,14142,810,107416,11991,168713,572,71455,14631,2206,1725,9,175,8012,1274
2014年01月16日,100855,14158,812,107574,12007,169065,588,71524,14639,2217,1729,9,175,8019,1283
2014年01月17日,100955,14179,815,107738,12038,169411,597,71592,14656,2236,1735,9,176,8030,1288
2014年01月18日,101097,14185,820,107901,12056,169729,606,71670,14682,2253,1739,9,176,8042,1291
2014年01月19日,101225,14206,820,108084,12071,170069,613,71749,14696,2266,1742,9,176,8067,1295
2014年01月20日,101355,14223,822,108217,12089,170449,623,71831,14714,2277,1746,9,177,8097,1301
2014年01月21日,101482,14237,823,108367,12106,170784,625,71898,14725,2289,1747,9,177,8125,1305
2014年01月22日,101600,14250,825,108527,12126,171193,630,71998,14741,2306,1750,9,177,8160,1317
2014年01月23日,101703,14267,828,108675,12144,171592,633,72071,14757,2323,1751,9,180,8186,1323
2014年01月24日,101819,14282,837,108858,12169,172055,634,72151,14778,2342,1752,9,180,8217,1326
2014年01月25日,101974,14294,840,109061,12188,172483,642,72246,14801,2361,1753,9,180,8266,1333
2014年01月26日,102118,14322,845,109243,12210,172880,648,72321,14823,2380,1758,9,180,8310,1336
2014年01月27日,102238,14344,848,109429,12237,173308,652,72408,14845,2403,1761,9,181,8331,1343
2014年01月28日,102395,14352,851,109613,12258,173730,657,72503,14868,2436,1763,9,181,8352,1355
2014年01月29日,102536,14359,854,109793,12288,174159,658,72598,14889,2454,1773,9,181,8381,1368
2014年01月30日,102677,14371,856,109981,12311,174566,666,72682,14912,2472,1778,9,181,8397,1373
2014年01月31日,102805,14393,857,110155,12327,174901,674,72762,14930,2484,1780,9,181,8415,1376
2014年02月01日,102929,14401,857,110312,12337,175214,679,72853,14944,2510,1782,9,181,8435,1378
2014年02月02日,103054,14428,860,110480,12368,175580,682,72925,14974,2522,1790,9,181,8462,1381
2014年02月03日,103179,14442,862,110649,12390,175933,684,73029,14993,2552,1795,9,183,8499,1385
2014年02月04日,103290,14458,864,110851,12400,176313,688,73118,15010,2561,1799,9,186,8534,1391
2014年02月05日,103437,14466,865,111070,12417,176721,700,73219,15031,2589,1801,9,186,8589,1397
2014年02月06日,103588,14476,869,111271,12434,177115,709,73309,15051,2619,1805,9,186,8635,1409
2014年02月07日,103747,14494,875,111499,12463,177589,716,73415,15079,2641,1810,9,186,8687,1415
2014年02月08日,103902,14508,875,111704,12477,178074,723,73526,15107,2656,1814,9,187,8738,1429
2014年02月09日,104046,14535,876,111891,12497,178486,735,73652,15122,2680,1821,9,188,8785,1436
2014年02月10日,104216,14558,878,112071,12519,178917,745,73744,15137,2714,1829,10,190,8822,1442
2014年02月11日,104346,14575,881,112238,12540,179297,753,73842,15156,2734,1834,10,190,8851,1448
2014年02月12日,104496,14579,885,112440,12578,179685,765,73948,15184,2752,1838,10,190,8879,1454
2014年02月13日,104655,14596,890,112676,12610,180121,775,74057,15204,2771,1841,10,190,8917,1463
2014年02月14日,104920,14615,897,112984,12644,180629,783,74193,15215,2787,1845,10,191,8962,1474
2014年02月15日,105104,14621,901,113201,12673,181142,795,74325,15239,2806,1846,10,191,9000,1476
2014年02月16日,105258,14640,905,113398,12691,181542,806,74455,15261,2827,1856,10,191,9026,1479
2014年02月17日,105395,14659,907,113561,12712,181927,812,74553,15275,2846,1861,10,191,9054,1486
2014年02月18日,105503,14674,911,113707,12730,182273,823,74669,15287,2864,1863,10,191,9088,1491
2014年02月19日,105623,14682,918,113882,12749,182667,845,74786,15296,2871,1868,10,191,9121,1494
2014年02月20日,105714,14694,919,114055,12767,183049,863,74877,15312,2891,1870,10,191,9155,1501
2014年02月21日,105826,14715,927,114221,12796,183434,879,74992,15326,2909,1871,10,191,9178,1507
2014年02月22日,105981,14727,929,114428,12828,183851,892,75112,15349,2925,1874,10,192,9230,1518
2014年02月23日,106125,14751,931,114618,12854,184273,912,75223,15377,2941,1876,10,192,9261,1522
2014年02月24日,106248,14774,935,114743,12862,184639,924,75314,15390,2958,1883,10,197,9290,1543
2014年02月25日,106354,14791,938,114864,12873,185013,931,75415,15408,2977,1887,10,198,9332,1559
2014年02月26日,106476,14801,940,115032,12885,185375,936,75530,15416,2985,1888,10,199,9362,1571
2014年02月27日,106587,14814,944,115167,12896,185750,944,75624,15434,3007,1889,10,199,9390,1585
2014年02月28日,106688,14833,949,115370,12916,186172,951,75732,15459,3019,1891,10,199,9431,1590
2014年03月01日,106838,14847,951,115565,12935,186620,962,75849,15474,3030,1894,10,199,9457,1598
2014年03月02日,106986,14877,951,115732,12944,187074,972,75937,15497,3042,1899,10,199,9493,1607
2014年03月03日,107096,14893,957,115865,12961,187398,982,76003,15514,3054,1902,10,199,9513,1611
2014年03月04日,107192,14902,957,115958,12969,187790,996,76104,15519,3063,1905,10,199,9555,1617
2014年03月05日,107299,14907,961,116103,12978,188106,1001,76190,15528,3078,1908,10,199,9586,1628
2014年03月06日,107398,14926,970,116238,12997,188428,1014,76307,15534,3092,1909,10,199,9610,1629
2014年03月07日,107505,14951,980,116398,13015,188823,1021,76414,15542,3112,1910,11,202,9651,1639
2014年03月08日,107644,14962,987,116579,13035,189305,1032,76545,15561,3147,1910,11,202,9686,1648
2014年03月09日,107823,14983,995,116758,13051,189813,1046,76676,15582,3182,1913,11,202,9719,1654
2014年03月10日,107946,14998,1004,116867,13060,190154,1053,76766,15590,3194,1915,11,202,9753,1655
2014年03月11日,108045,15014,1007,116991,13072,190521,1062,76859,15603,3206,1916,11,202,9785,1659
2014年03月12日,108125,15033,1009,117113,13079,190837,1071,76979,15615,3223,1918,11,202,9808,1666
2014年03月13日,108208,15048,1020,117196,13084,191120,1075,77085,15625,3240,1919,11,202,9835,1672
2014年03月14日,108319,15069,1024,117329,13101,191518,1085,77238,15643,3258,1920,11,202,9882,1682
2014年03月15日,108456,15090,1027,117511,13120,191977,1101,77381,15660,3281,1925,11,203,9915,1690
2014年03月16日,108619,15110,1028,117682,13139,192419,1107,77499,15671,3305,1926,11,203,9957,1691
2014年03月17日,108734,15134,1033,117815,13150,192786,1116,77593,15685,3324,1928,11,203,9994,1697
2014年03月18日,108827,15153,1037,117919,13161,193127,1124,77701,15699,3335,1929,11,203,10028,1704
2014年03月19日,108931,15161,1041,118039,13172,193464,1129,77816,15711,3353,1932,11,203,10054,1709
2014年03月20日,109013,15184,1046,118189,13191,193808,1133,77915,15717,3366,1934,11,203,10087,1715
2014年03月21日,109120,15207,1055,118351,13210,194159,1144,78039,15735,3381,1936,11,203,10122,1721
2014年03月22日,109267,15241,1058,118539,13224,194634,1161,78188,15758,3404,1938,11,203,10154,1726
2014年03月23日,109425,15291,1061,118733,13235,195145,1178,78347,15780,3436,1940,11,203,10188,1730
2014年03月24日,109544,15326,1064,118842,13249,195514,1190,78440,15786,3455,1942,11,203,10212,1737
2014年03月25日,109656,15340,1065,118929,13262,195866,1194,78552,15792,3471,1946,11,203,10233,1742
2014年03月26日,109734,15350,1077,119063,13279,196248,1207,78663,15800,3496,1947,12,203,10272,1750
2014年03月27日,109829,15367,1080,119170,13295,196597,1231,78754,15807,3511,1953,12,203,10300,1756
2014年03月28日,109934,15390,1085,119298,13313,196976,1238,78868,15816,3527,1955,12,204,10334,1760
2014年03月29日,110073,15410,1085,119462,13326,197513,1249,79013,15833,3548,1958,12,204,10368,1764
2014年03月30日,110228,15429,1088,119640,13348,197999,1267,79150,15845,3585,1960,12,204,10407,1772
2014年03月31日,110334,15453,1090,119772,13358,198323,1286,79245,15851,3613,1962,12,204,10435,1778
2014年04月01日,110440,15468,1092,119903,13374,198684,1312,79341,15874,3630,1967,12,205,10462,1789
2014年04月02日,110553,15480,1095,120042,13391,199043,1333,79439,15881,3651,1973,12,207,10486,1790
2014年04月03日,110670,15496,1101,120191,13408,199440,1363,79539,15889,3670,1974,12,210,10509,1802
2014年04月04日,110795,15523,1104,120355,13432,199918,1392,79668,15903,3688,1975,12,210,10533,1812
2014年04月05日,110943,15537,1106,120570,13453,200477,1420,79801,15923,3712,1979,12,210,10577,1823
2014年04月06日,111120,15570,1108,120811,13467,201036,1458,79924,15945,3736,1986,12,210,10636,1833
2014年04月07日,111292,15593,1111,120994,13491,201534,1471,80070,15960,3770,1988,12,210,10674,1838
2014年04月08日,111410,15615,1115,121107,13510,201909,1489,80166,15971,3807,1992,12,210,10704,1844
2014年04月09日,111506,15633,1119,121217,13527,202286,1516,80271,15978,3830,1994,12,210,10723,1855
2014年04月10日,111632,15650,1123,121351,13550,202697,1533,80374,15990,3859,1995,12,210,10761,1864
2014年04月11日,111720,15676,1129,121506,13569,203185,1570,80502,16003,3898,1998,12,210,10790,1869
2014年04月12日,111878,15687,1130,121695,13590,203702,1614,80635,16021,3935,2004,12,210,10830,1878
2014年04月13日,112029,15710,1135,121882,13601,204221,1657,80741,16042,3967,2009,12,211,10867,1887
2014年04月14日,112144,15723,1136,122035,13613,204621,1673,80867,16050,3999,2011,12,211,10917,1893
2014年04月15日,112250,15739,1139,122169,13636,204964,1692,81014,16059,4024,2014,12,211,10942,1898
2014年04月16日,112340,15753,1139,122291,13649,205367,1717,81133,16068,4043,2017,12,211,10979,1906
2014年04月17日,112421,15769,1140,122417,13661,205702,1738,81229,16080,4077,2025,12,211,11015,1915
2014年04月18日,112539,15796,1144,122559,13683,206053,1765,81354,16089,4101,2029,12,211,11050,1924
2014年04月19日,112693,15807,1145,122746,13701,206508,1787,81457,16106,4129,2031,13,211,11103,1937
2014年04月20日,112849,15824,1147,122975,13720,207029,1824,81589,16130,4161,2037,13,211,11152,1948
2014年04月21日,112959,15832,1148,123090,13734,207536,1844,81687,16146,4199,2041,13,212,11190,1950
